provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
VI,2020-04-22,6,5,0,0,1
Z,2020-04-22,87,50,0,0,37
ZA,2020-04-22,6,2,4,0,0
A,2020-04-23,109,19,90,0,0
AB,2020-04-23,32,2,0,0,30
AL,2020-04-23,10,1,9,0,0
AV,2020-04-23,16,10,5,0,1
B,2020-04-23,225,218,0,0,7
BA,2020-04-23,25,5,20,0,0
BI,2020-04-23,59,53,0,0,6
BU,2020-04-23,28,17,11,0,0
C,2020-04-23,62,40,22,0,0
CA,2020-04-23,17,8,9,0,0
CC,2020-04-23,53,9,44,0,0
CE,2020-04-23,3,0,3,0,0
CO,2020-04-23,18,5,13,0,0
CR,2020-04-23,30,6,0,0,24
CS,2020-04-23,9,4,5,0,0
CU,2020-04-23,4,3,1,0,0
GC,2020-04-23,3,2,0,0,1
GI,2020-04-23,29,27,0,0,2
GR,2020-04-23,34,7,27,0,0
GU,2020-04-23,11,4,1,0,6
H,2020-04-23,8,0,8,0,0
HU,2020-04-23,1,1,0,0,0
J,2020-04-23,21,4,17,0,0
L,2020-04-23,18,16,0,0,2
LE,2020-04-23,29,15,14,0,0
LO,2020-04-23,13,13,0,0,0
LU,2020-04-23,17,1,15,0,1
M,2020-04-23,373,373,0,0,0
MA,2020-04-23,41,5,36,0,0
ME,2020-04-23,0,0,0,0,0
MU,2020-04-23,12,3,9,0,0
NA,2020-04-23,56,19,37,0,0
O,2020-04-23,9,9,0,0,0
OR,2020-04-23,14,10,4,0,0
P,2020-04-23,6,3,3,0,0
PM,2020-04-23,5,5,0,0,0
PO,2020-04-23,32,6,19,0,7
S,2020-04-23,26,26,0,0,0
SA,2020-04-23,53,12,41,0,0
SE,2020-04-23,19,5,14,0,0
SG,2020-04-23,33,2,31,0,0
SO,2020-04-23,23,5,18,0,0
SS,2020-04-23,3,2,0,0,1
T,2020-04-23,11,8,0,0,3
TE,2020-04-23,1,1,0,0,0
TF,2020-04-23,2,1,0,0,1
TO,2020-04-23,11,7,0,0,4
V,2020-04-23,72,20,46,0,6
VA,2020-04-23,21,15,6,0,0
VI,2020-04-23,4,3,0,0,1
Z,2020-04-23,26,20,0,0,6
ZA,2020-04-23,5,2,3,0,0
A,2020-04-24,127,18,109,0,0
AB,2020-04-24,36,7,0,0,29
AL,2020-04-24,7,1,6,0,0
AV,2020-04-24,8,4,4,0,0
B,2020-04-24,215,207,0,1,7
BA,2020-04-24,24,4,20,0,0
BI,2020-04-24,86,78,0,0,8
BU,2020-04-24,14,11,3,0,0
C,2020-04-24,36,26,10,0,0
CA,2020-04-24,15,7,8,0,0
CC,2020-04-24,57,11,46,0,0
CE,2020-04-24,1,0,1,0,0
CO,2020-04-24,14,4,10,0,0
CR,2020-04-24,8,3,0,0,5
CS,2020-04-24,11,2,9,0,0
CU,2020-04-24,0,0,0,0,0
GC,2020-04-24,2,1,0,0,1
GI,2020-04-24,28,22,0,0,6
GR,2020-04-24,29,17,12,0,0
GU,2020-04-24,3,0,0,0,3
H,2020-04-24,11,1,10,0,0
HU,2020-04-24,9,6,0,0,3
J,2020-04-24,18,8,10,0,0
L,2020-04-24,13,12,0,0,1
LE,2020-04-24,108,73,35,0,0
LO,2020-04-24,5,4,1,0,0
LU,2020-04-24,16,0,16,0,0
M,2020-04-24,238,237,0,0,1
MA,2020-04-24,67,5,62,0,0
ME,2020-04-24,1,1,0,0,0
MU,2020-04-24,6,0,6,0,0
NA,2020-04-24,62,21,41,0,0
O,2020-04-24,17,17,0,0,0
OR,2020-04-24,7,5,2,0,0
P,2020-04-24,6,5,1,0,0
PM,2020-04-24,10,9,1,0,0
PO,2020-04-24,65,7,51,0,7
S,2020-04-24,13,13,0,0,0
SA,2020-04-24,31,8,23,0,0
SE,2020-04-24,8,2,6,0,0
SG,2020-04-24,53,7,46,0,0
SO,2020-04-24,30,9,21,0,0
SS,2020-04-24,7,6,0,0,1
T,2020-04-24,15,5,0,0,10
TE,2020-04-24,0,0,0,0,0
TF,2020-04-24,8,8,0,0,0
TO,2020-04-24,7,4,0,0,3
V,2020-04-24,90,20,67,0,3
VA,2020-04-24,31,20,11,0,0
VI,2020-04-24,6,3,0,0,3
Z,2020-04-24,15,14,0,0,1
ZA,2020-04-24,11,1,10,0,0
A,2020-04-25,38,14,24,0,0
AB,2020-04-25,26,4,2,0,20
AL,2020-04-25,1,1,0,0,0
AV,2020-04-25,18,12,6,0,0
B,2020-04-25,134,127,0,1,6
BA,2020-04-25,11,6,5,0,0
BI,2020-04-25,39,33,0,0,6
BU,2020-04-25,19,19,0,0,0
C,2020-04-25,13,11,1,0,1
CA,2020-04-25,15,3,12,0,0
CC,2020-04-25,44,16,28,0,0
CE,2020-04-25,1,1,0,0,0
CO,2020-04-25,4,1,3,0,0
CR,2020-04-25,20,5,0,0,15
CS,2020-04-25,8,3,5,0,0
CU,2020-04-25,0,0,0,0,0
GC,2020-04-25,2,2,0,0,0
GI,2020-04-25,19,17,0,0,2
GR,2020-04-25,13,7,6,0,0
GU,2020-04-25,5,4,0,0,1
H,2020-04-25,2,0,2,0,0
HU,2020-04-25,15,1,0,0,14
J,2020-04-25,8,6,2,0,0
L,2020-04-25,19,18,0,0,1
LE,2020-04-25,21,18,3,0,0
LO,2020-04-25,5,5,0,0,0
LU,2020-04-25,8,0,8,0,0
M,2020-04-25,132,132,0,0,0
MA,2020-04-25,8,3,5,0,0
ME,2020-04-25,1,1,0,0,0
MU,2020-04-25,3,2,1,0,0
NA,2020-04-25,39,21,18,0,0
O,2020-04-25,3,3,0,0,0
OR,2020-04-25,7,7,0,0,0
P,2020-04-25,14,11,3,0,0
PM,2020-04-25,11,10,1,0,0
PO,2020-04-25,8,7,1,0,0
S,2020-04-25,12,12,0,0,0
SA,2020-04-25,23,6,17,0,0
SE,2020-04-25,7,4,3,0,0
SG,2020-04-25,10,0,10,0,0
SO,2020-04-25,9,1,8,0,0
SS,2020-04-25,6,3,0,0,3
T,2020-04-25,3,3,0,0,0
TE,2020-04-25,0,0,0,0,0
TF,2020-04-25,2,2,0,0,0
TO,2020-04-25,1,1,0,0,0
V,2020-04-25,60,21,37,0,2
VA,2020-04-25,23,20,3,0,0
VI,2020-04-25,2,2,0,0,0
Z,2020-04-25,18,18,0,0,0
ZA,2020-04-25,3,1,2,0,0
A,2020-04-26,16,4,12,0,0
AB,2020-04-26,53,1,1,0,51
AL,2020-04-26,0,0,0,0,0
AV,2020-04-26,6,3,3,0,0
B,2020-04-26,124,121,0,0,3
BA,2020-04-26,4,4,0,0,0
BI,2020-04-26,39,30,0,0,9
BU,2020-04-26,19,10,9,0,0
C,2020-04-26,12,9,3,0,0
CA,2020-04-26,5,1,4,0,0
CC,2020-04-26,14,7,7,0,0
CE,2020-04-26,0,0,0,0,0
CO,2020-04-26,2,1,1,0,0
CR,2020-04-26,27,12,1,0,14
CS,2020-04-26,9,9,0,0,0
CU,2020-04-26,2,0,1,0,1
GC,2020-04-26,0,0,0,0,0
GI,2020-04-26,6,4,0,0,2
GR,2020-04-26,11,1,10,0,0
GU,2020-04-26,11,2,1,0,8
H,2020-04-26,0,0,0,0,0
HU,2020-04-26,3,1,0,0,2
J,2020-04-26,9,7,2,0,0
L,2020-04-26,6,6,0,0,0
LE,2020-04-26,5,4,1,0,0
LO,2020-04-26,4,2,2,0,0
LU,2020-04-26,1,0,0,0,1
M,2020-04-26,124,124,0,0,0
MA,2020-04-26,6,3,3,0,0
ME,2020-04-26,0,0,0,0,0
MU,2020-04-26,6,3,3,0,0
NA,2020-04-26,12,8,4,0,0
O,2020-04-26,5,5,0,0,0
OR,2020-04-26,6,5,1,0,0
P,2020-04-26,4,4,0,0,0
PM,2020-04-26,0,0,0,0,0
PO,2020-04-26,7,2,4,0,1
S,2020-04-26,4,4,0,0,0
SA,2020-04-26,43,6,37,0,0
SE,2020-04-26,3,2,1,0,0
SG,2020-04-26,11,2,9,0,0
SO,2020-04-26,12,4,8,0,0
SS,2020-04-26,2,1,0,0,1
T,2020-04-26,3,2,0,0,1
TE,2020-04-26,4,1,0,0,3
TF,2020-04-26,2,2,0,0,0
TO,2020-04-26,2,2,0,0,0
V,2020-04-26,13,6,6,0,1
VA,2020-04-26,7,7,0,0,0
VI,2020-04-26,0,0,0,0,0
Z,2020-04-26,14,14,0,0,0
ZA,2020-04-26,1,1,0,0,0
A,2020-04-27,18,4,14,0,0
AB,2020-04-27,69,14,0,0,55
AL,2020-04-27,3,2,0,1,0
AV,2020-04-27,2,1,1,0,0
B,2020-04-27,114,100,0,0,14
BA,2020-04-27,8,2,6,0,0
BI,2020-04-27,27,25,0,0,2
BU,2020-04-27,11,9,2,0,0
C,2020-04-27,23,16,5,0,2
CA,2020-04-27,5,2,3,0,0
CC,2020-04-27,11,7,4,0,0
CE,2020-04-27,1,1,0,0,0
CO,2020-04-27,2,2,0,0,0
CR,2020-04-27,26,6,1,0,19
CS,2020-04-27,6,5,1,0,0
CU,2020-04-27,3,0,0,0,3
GC,2020-04-27,0,0,0,0,0
GI,2020-04-27,20,18,0,0,2
GR,2020-04-27,5,0,5,0,0
GU,2020-04-27,0,0,0,0,0
H,2020-04-27,1,1,0,0,0
HU,2020-04-27,9,2,0,0,7
J,2020-04-27,6,5,1,0,0
L,2020-04-27,4,3,0,0,1
LE,2020-04-27,36,15,21,0,0
LO,2020-04-27,4,4,0,0,0
LU,2020-04-27,3,0,2,0,1
M,2020-04-27,188,187,0,1,0
MA,2020-04-27,9,0,9,0,0
ME,2020-04-27,0,0,0,0,0
MU,2020-04-27,1,0,1,0,0
NA,2020-04-27,23,20,3,0,0
O,2020-04-27,5,5,0,0,0
OR,2020-04-27,6,6,0,0,0
P,2020-04-27,4,3,1,0,0
PM,2020-04-27,3,3,0,0,0
PO,2020-04-27,25,6,17,0,2
S,2020-04-27,2,2,0,0,0
SA,2020-04-27,24,5,19,0,0
SE,2020-04-27,15,4,11,0,0
SG,2020-04-27,16,0,16,0,0
SO,2020-04-27,17,3,14,0,0
SS,2020-04-27,2,2,0,0,0
T,2020-04-27,9,6,0,0,3
TE,2020-04-27,2,1,0,0,1
TF,2020-04-27,3,3,0,0,0
TO,2020-04-27,6,4,0,0,2
V,2020-04-27,27,11,15,0,1
VA,2020-04-27,16,5,11,0,0
VI,2020-04-27,1,1,0,0,0
Z,2020-04-27,56,22,0,1,33
ZA,2020-04-27,6,3,3,0,0
A,2020-04-28,49,19,30,0,0
AB,2020-04-28,53,10,0,0,43
AL,2020-04-28,5,0,5,0,0
AV,2020-04-28,15,3,12,0,0
B,2020-04-28,122,120,0,0,2
BA,2020-04-28,5,0,5,0,0
BI,2020-04-28,42,31,0,0,11
BU,2020-04-28,23,7,16,0,0
C,2020-04-28,38,13,23,0,2
CA,2020-04-28,10,6,4,0,0
CC,2020-04-28,20,4,16,0,0
CE,2020-04-28,2,1,1,0,0
CO,2020-04-28,10,1,9,0,0
CR,2020-04-28,29,4,1,0,24
CS,2020-04-28,9,0,9,0,0
CU,2020-04-28,0,0,0,0,0
GC,2020-04-28,1,0,0,0,1
GI,2020-04-28,25,22,0,0,3
GR,2020-04-28,38,2,36,0,0
GU,2020-04-28,1,0,0,0,1
H,2020-04-28,4,0,4,0,0
HU,2020-04-28,56,4,0,0,52
J,2020-04-28,19,5,14,0,0
L,2020-04-28,8,8,0,0,0
LE,2020-04-28,38,17,21,0,0
LO,2020-04-28,10,10,0,0,0
LU,2020-04-28,6,3,3,0,0
M,2020-04-28,235,235,0,0,0
MA,2020-04-28,37,2,35,0,0
ME,2020-04-28,0,0,0,0,0
MU,2020-04-28,16,0,16,0,0
NA,2020-04-28,32,13,19,0,0
O,2020-04-28,10,10,0,0,0
OR,2020-04-28,1,1,0,0,0
P,2020-04-28,7,0,7,0,0
PM,2020-04-28,5,4,0,0,1
PO,2020-04-28,35,3,25,0,7
S,2020-04-28,5,5,0,0,0
SA,2020-04-28,84,7,77,0,0
SE,2020-04-28,7,2,5,0,0
SG,2020-04-28,59,8,51,0,0
SO,2020-04-28,55,4,51,0,0
SS,2020-04-28,2,2,0,0,0
T,2020-04-28,5,3,0,0,2
TE,2020-04-28,3,0,0,0,3
TF,2020-04-28,3,1,0,0,2
TO,2020-04-28,9,3,0,0,6
V,2020-04-28,61,18,42,0,1
VA,2020-04-28,27,12,15,0,0
VI,2020-04-28,6,6,0,0,0
Z,2020-04-28,67,25,0,1,41
ZA,2020-04-28,15,6,9,0,0
A,2020-04-29,63,17,46,0,0
AB,2020-04-29,23,1,0,0,22
AL,2020-04-29,7,1,6,0,0
AV,2020-04-29,11,5,6,0,0
B,2020-04-29,118,118,0,0,0
BA,2020-04-29,16,1,15,0,0
BI,2020-04-29,33,25,0,0,8
BU,2020-04-29,40,4,36,0,0
C,2020-04-29,63,34,28,0,1
CA,2020-04-29,14,3,11,0,0
CC,2020-04-29,40,14,26,0,0
CE,2020-04-29,4,4,0,0,0
CO,2020-04-29,10,4,6,0,0
CR,2020-04-29,38,4,1,1,32
CS,2020-04-29,10,5,5,0,0
CU,2020-04-29,0,0,0,0,0
GC,2020-04-29,1,1,0,0,0
GI,2020-04-29,19,15,0,0,4
GR,2020-04-29,35,2,33,0,0
GU,2020-04-29,0,0,0,0,0
H,2020-04-29,9,0,9,0,0
HU,2020-04-29,12,5,0,0,7
J,2020-04-29,16,11,5,0,0
L,2020-04-29,6,4,0,0,2
LE,2020-04-29,27,11,16,0,0
LO,2020-04-29,5,5,0,0,0
LU,2020-04-29,7,0,7,0,0
M,2020-04-29,215,215,0,0,0
MA,2020-04-29,41,2,39,0,0
ME,2020-04-29,1,1,0,0,0
MU,2020-04-29,10,2,8,0,0
NA,2020-04-29,50,18,32,0,0
O,2020-04-29,3,3,0,0,0
OR,2020-04-29,3,3,0,0,0
P,2020-04-29,2,1,1,0,0
PM,2020-04-29,3,2,1,0,0
PO,2020-04-29,40,6,34,0,0
S,2020-04-29,5,5,0,0,0
SA,2020-04-29,55,5,50,0,0
SE,2020-04-29,30,9,21,0,0
SG,2020-04-29,44,1,43,0,0
SO,2020-04-29,22,0,22,0,0
SS,2020-04-29,4,4,0,0,0
T,2020-04-29,8,4,0,0,4
TE,2020-04-29,1,1,0,0,0
TF,2020-04-29,3,2,0,0,1
TO,2020-04-29,8,3,1,1,3
V,2020-04-29,65,12,52,0,1
VA,2020-04-29,25,13,12,0,0
VI,2020-04-29,2,2,0,0,0
Z,2020-04-29,26,17,0,0,9
ZA,2020-04-29,18,7,11,0,0
A,2020-04-30,62,5,57,0,0
AB,2020-04-30,41,1,0,0,40
AL,2020-04-30,9,0,8,1,0
AV,2020-04-30,5,2,3,0,0
B,2020-04-30,165,160,0,1,4
BA,2020-04-30,12,4,8,0,0
BI,2020-04-30,25,19,0,0,6
BU,2020-04-30,28,10,18,0,0
C,2020-04-30,60,17,31,0,12
CA,2020-04-30,11,1,10,0,0
CC,2020-04-30,59,7,52,0,0
CE,2020-04-30,0,0,0,0,0
CO,2020-04-30,18,2,16,0,0
CR,2020-04-30,27,4,0,0,23
CS,2020-04-30,5,2,3,0,0
CU,2020-04-30,0,0,0,0,0
GC,2020-04-30,3,3,0,0,0
GI,2020-04-30,13,10,0,0,3
GR,2020-04-30,19,6,13,0,0
GU,2020-04-30,0,0,0,0,0
H,2020-04-30,6,0,6,0,0
HU,2020-04-30,4,2,0,0,2
J,2020-04-30,19,2,17,0,0
L,2020-04-30,4,3,0,0,1
LE,2020-04-30,23,11,12,0,0
LO,2020-04-30,2,2,0,0,0
LU,2020-04-30,5,1,4,0,0
M,2020-04-30,178,178,0,0,0
MA,2020-04-30,21,5,16,0,0
ME,2020-04-30,1,1,0,0,0
MU,2020-04-30,25,1,24,0,0
NA,2020-04-30,57,16,41,0,0
O,2020-04-30,10,10,0,0,0
OR,2020-04-30,3,2,1,0,0
P,2020-04-30,12,8,4,0,0
PM,2020-04-30,5,5,0,0,0
PO,2020-04-30,28,4,22,0,2
S,2020-04-30,12,12,0,0,0
SA,2020-04-30,43,8,35,0,0
SE,2020-04-30,16,5,11,0,0
SG,2020-04-30,20,0,20,0,0
SO,2020-04-30,47,4,43,0,0
SS,2020-04-30,7,6,0,0,1
T,2020-04-30,6,5,0,0,1
TE,2020-04-30,2,0,0,0,2
TF,2020-04-30,1,1,0,0,0
TO,2020-04-30,5,2,0,0,3
V,2020-04-30,47,12,34,0,1
VA,2020-04-30,51,24,27,0,0
VI,2020-04-30,1,1,0,0,0
Z,2020-04-30,34,24,0,1,9
ZA,2020-04-30,7,1,6,0,0
A,2020-05-01,38,4,34,0,0
AB,2020-05-01,7,1,0,0,6
AL,2020-05-01,11,0,11,0,0
AV,2020-05-01,4,2,2,0,0
B,2020-05-01,127,120,0,1,6
BA,2020-05-01,16,4,12,0,0
BI,2020-05-01,31,23,0,0,8
BU,2020-05-01,27,5,22,0,0
C,2020-05-01,60,4,48,0,8
CA,2020-05-01,7,0,7,0,0
CC,2020-05-01,70,18,52,0,0
CE,2020-05-01,1,1,0,0,0
CO,2020-05-01,13,2,11,0,0
CR,2020-05-01,9,4,2,0,3
CS,2020-05-01,13,5,8,0,0
CU,2020-05-01,1,1,0,0,0
GC,2020-05-01,1,1,0,0,0
GI,2020-05-01,25,23,0,0,2
GR,2020-05-01,10,1,9,0,0
GU,2020-05-01,0,0,0,0,0
H,2020-05-01,1,0,1,0,0
HU,2020-05-01,4,4,0,0,0
J,2020-05-01,15,4,11,0,0
L,2020-05-01,7,7,0,0,0
LE,2020-05-01,27,9,18,0,0
LO,2020-05-01,1,1,0,0,0
LU,2020-05-01,5,1,4,0,0
M,2020-05-01,199,198,0,1,0
MA,2020-05-01,27,2,25,0,0
ME,2020-05-01,0,0,0,0,0
MU,2020-05-01,8,1,7,0,0
NA,2020-05-01,72,21,51,0,0
O,2020-05-01,2,2,0,0,0
OR,2020-05-01,8,8,0,0,0
P,2020-05-01,6,2,4,0,0
PM,2020-05-01,10,8,2,0,0
PO,2020-05-01,35,6,28,0,1
S,2020-05-01,16,16,0,0,0
SA,2020-05-01,140,10,128,2,0
SE,2020-05-01,16,7,9,0,0
SG,2020-05-01,53,2,51,0,0
SO,2020-05-01,28,3,25,0,0
SS,2020-05-01,4,4,0,0,0
T,2020-05-01,7,6,0,0,1
TE,2020-05-01,0,0,0,0,0
TF,2020-05-01,8,8,0,0,0
TO,2020-05-01,4,3,1,0,0
V,2020-05-01,44,15,28,1,0
VA,2020-05-01,32,19,13,0,0
VI,2020-05-01,7,6,0,0,1
Z,2020-05-01,12,12,0,0,0
ZA,2020-05-01,19,1,18,0,0
A,2020-05-02,49,9,38,0,2
AB,2020-05-02,8,2,1,0,5
AL,2020-05-02,6,1,5,0,0
AV,2020-05-02,9,5,4,0,0
B,2020-05-02,122,121,0,0,1
BA,2020-05-02,14,5,9,0,0
BI,2020-05-02,35,26,0,0,9
BU,2020-05-02,20,5,15,0,0
C,2020-05-02,71,15,41,0,15
CA,2020-05-02,7,0,7,0,0
CC,2020-05-02,41,8,33,0,0
CE,2020-05-02,2,2,0,0,0
CO,2020-05-02,11,0,11,0,0
CR,2020-05-02,3,2,0,0,1
CS,2020-05-02,9,6,3,0,0
CU,2020-05-02,2,0,2,0,0
GC,2020-05-02,2,2,0,0,0
GI,2020-05-02,22,20,0,0,2
GR,2020-05-02,10,3,7,0,0
GU,2020-05-02,0,0,0,0,0
H,2020-05-02,1,0,1,0,0
HU,2020-05-02,4,2,0,0,2
J,2020-05-02,13,2,11,0,0
L,2020-05-02,9,7,0,0,2
LE,2020-05-02,33,14,19,0,0
LO,2020-05-02,2,1,1,0,0
LU,2020-05-02,2,2,0,0,0
M,2020-05-02,168,168,0,0,0
MA,2020-05-02,34,4,30,0,0
ME,2020-05-02,0,0,0,0,0
MU,2020-05-02,17,1,16,0,0
NA,2020-05-02,70,16,54,0,0
O,2020-05-02,3,3,0,0,0
OR,2020-05-02,2,2,0,0,0
P,2020-05-02,12,3,9,0,0
PM,2020-05-02,3,1,2,0,0
PO,2020-05-02,9,4,5,0,0
S,2020-05-02,0,0,0,0,0
SA,2020-05-02,135,7,128,0,0
SE,2020-05-02,13,5,8,0,0
SG,2020-05-02,39,4,35,0,0
SO,2020-05-02,33,1,32,0,0
SS,2020-05-02,8,8,0,0,0
T,2020-05-02,3,3,0,0,0
TE,2020-05-02,1,0,0,1,0
TF,2020-05-02,3,3,0,0,0
TO,2020-05-02,3,2,1,0,0
V,2020-05-02,52,16,35,0,1
VA,2020-05-02,44,14,30,0,0
VI,2020-05-02,7,7,0,0,0
Z,2020-05-02,16,14,0,1,1
ZA,2020-05-02,21,7,14,0,0
A,2020-05-03,23,2,20,0,1
AB,2020-05-03,22,2,0,0,20
AL,2020-05-03,3,2,1,0,0
AV,2020-05-03,7,5,2,0,0
B,2020-05-03,121,115,0,0,6
BA,2020-05-03,1,0,1,0,0
BI,2020-05-03,21,15,0,0,6
BU,2020-05-03,14,5,9,0,0
C,2020-05-03,41,6,35,0,0
CA,2020-05-03,1,0,1,0,0
CC,2020-05-03,9,4,5,0,0
CE,2020-05-03,0,0,0,0,0
CO,2020-05-03,7,1,6,0,0
CR,2020-05-03,22,2,0,0,20
CS,2020-05-03,1,1,0,0,0
CU,2020-05-03,1,0,1,0,0
GC,2020-05-03,0,0,0,0,0
GI,2020-05-03,15,12,0,0,3
GR,2020-05-03,4,3,1,0,0
GU,2020-05-03,0,0,0,0,0
H,2020-05-03,0,0,0,0,0
HU,2020-05-03,3,3,0,0,0
J,2020-05-03,1,0,1,0,0
L,2020-05-03,2,2,0,0,0
LE,2020-05-03,10,9,1,0,0
LO,2020-05-03,2,2,0,0,0
LU,2020-05-03,0,0,0,0,0
M,2020-05-03,73,73,0,0,0
MA,2020-05-03,8,0,8,0,0
ME,2020-05-03,0,0,0,0,0
MU,2020-05-03,4,1,3,0,0
NA,2020-05-03,23,10,13,0,0
O,2020-05-03,3,3,0,0,0
OR,2020-05-03,2,2,0,0,0
P,2020-05-03,4,0,4,0,0
PM,2020-05-03,4,3,1,0,0
PO,2020-05-03,2,1,1,0,0
S,2020-05-03,3,3,0,0,0
SA,2020-05-03,21,5,16,0,0
SE,2020-05-03,3,2,1,0,0
SG,2020-05-03,16,1,15,0,0
SO,2020-05-03,5,1,4,0,0
SS,2020-05-03,5,5,0,0,0
T,2020-05-03,2,2,0,0,0
TE,2020-05-03,0,0,0,0,0
TF,2020-05-03,0,0,0,0,0
TO,2020-05-03,3,2,1,0,0
V,2020-05-03,22,12,9,0,1
VA,2020-05-03,12,10,2,0,0
VI,2020-05-03,9,8,0,0,1
Z,2020-05-03,15,13,0,2,0
ZA,2020-05-03,24,22,2,0,0
A,2020-05-04,18,1,17,0,0
AB,2020-05-04,3,1,0,1,1
AL,2020-05-04,4,3,1,0,0
AV,2020-05-04,5,1,4,0,0
B,2020-05-04,103,100,0,0,3
BA,2020-05-04,9,5,4,0,0
BI,2020-05-04,16,11,0,0,5
BU,2020-05-04,3,1,2,0,0
C,2020-05-04,22,7,8,0,7
CA,2020-05-04,2,2,0,0,0
CC,2020-05-04,10,6,4,0,0
CE,2020-05-04,0,0,0,0,0
CO,2020-05-04,6,1,5,0,0
CR,2020-05-04,7,5,0,1,1
CS,2020-05-04,2,1,1,0,0
CU,2020-05-04,3,3,0,0,0
GC,2020-05-04,2,2,0,0,0
GI,2020-05-04,10,10,0,0,0
GR,2020-05-04,2,0,2,0,0
GU,2020-05-04,1,1,0,0,0
H,2020-05-04,9,0,9,0,0
HU,2020-05-04,14,14,0,0,0
J,2020-05-04,14,8,6,0,0
L,2020-05-04,15,10,0,1,4
LE,2020-05-04,4,4,0,0,0
LO,2020-05-04,2,2,0,0,0
LU,2020-05-04,3,1,1,0,1
M,2020-05-04,108,108,0,0,0
MA,2020-05-04,9,2,7,0,0
ME,2020-05-04,0,0,0,0,0
MU,2020-05-04,3,2,1,0,0
NA,2020-05-04,20,13,7,0,0
O,2020-05-04,4,4,0,0,0
OR,2020-05-04,4,4,0,0,0
P,2020-05-04,7,3,4,0,0
PM,2020-05-04,1,1,0,0,0
PO,2020-05-04,47,2,40,0,5
S,2020-05-04,1,1,0,0,0
SA,2020-05-04,3,2,1,0,0
SE,2020-05-04,3,2,1,0,0
SG,2020-05-04,35,1,34,0,0
SO,2020-05-04,10,3,7,0,0
SS,2020-05-04,1,1,0,0,0
T,2020-05-04,3,1,0,0,2
TE,2020-05-04,0,0,0,0,0
TF,2020-05-04,1,1,0,0,0
TO,2020-05-04,5,4,1,0,0
V,2020-05-04,8,4,3,0,1
VA,2020-05-04,14,9,5,0,0
VI,2020-05-04,1,1,0,0,0
Z,2020-05-04,21,21,0,0,0
ZA,2020-05-04,11,4,7,0,0
A,2020-05-05,13,5,8,0,0
AB,2020-05-05,2,2,0,0,0
AL,2020-05-05,1,0,1,0,0
AV,2020-05-05,1,0,1,0,0
B,2020-05-05,56,47,0,5,4
BA,2020-05-05,12,1,11,0,0
BI,2020-05-05,16,14,0,0,2
BU,2020-05-05,3,0,3,0,0
C,2020-05-05,31,5,12,0,14
CA,2020-05-05,10,2,8,0,0
CC,2020-05-05,20,0,20,0,0
CE,2020-05-05,0,0,0,0,0
CO,2020-05-05,6,0,6,0,0
CR,2020-05-05,4,4,0,0,0
CS,2020-05-05,1,1,0,0,0
CU,2020-05-05,0,0,0,0,0
GC,2020-05-05,1,1,0,0,0
GI,2020-05-05,6,4,0,0,2
GR,2020-05-05,3,2,1,0,0
GU,2020-05-05,3,3,0,0,0
H,2020-05-05,8,0,8,0,0
HU,2020-05-05,10,2,0,0,8
J,2020-05-05,9,3,6,0,0
L,2020-05-05,8,7,0,0,1
LE,2020-05-05,1,1,0,0,0
LO,2020-05-05,0,0,0,0,0
LU,2020-05-05,3,0,3,0,0
M,2020-05-05,63,62,0,0,1
MA,2020-05-05,30,0,30,0,0
ME,2020-05-05,0,0,0,0,0
MU,2020-05-05,2,1,1,0,0
NA,2020-05-05,5,5,0,0,0
O,2020-05-05,4,4,0,0,0
OR,2020-05-05,7,1,4,0,2
P,2020-05-05,0,0,0,0,0
PM,2020-05-05,4,4,0,0,0
PO,2020-05-05,92,1,88,0,3
S,2020-05-05,6,6,0,0,0
SA,2020-05-05,2,2,0,0,0
SE,2020-05-05,6,5,1,0,0
SG,2020-05-05,16,0,16,0,0
SO,2020-05-05,2,1,1,0,0
SS,2020-05-05,2,2,0,0,0
T,2020-05-05,2,2,0,0,0
TE,2020-05-05,2,1,0,0,1
TF,2020-05-05,1,1,0,0,0
TO,2020-05-05,2,2,0,0,0
V,2020-05-05,6,6,0,0,0
VA,2020-05-05,13,9,4,0,0
VI,2020-05-05,3,3,0,0,0
Z,2020-05-05,31,4,0,0,27
ZA,2020-05-05,6,1,5,0,0
A,2020-05-06,4,2,2,0,0
AB,2020-05-06,0,0,0,0,0
AL,2020-05-06,0,0,0,0,0
AV,2020-05-06,1,1,0,0,0
B,2020-05-06,40,36,0,1,3
BA,2020-05-06,9,1,8,0,0
BI,2020-05-06,23,12,0,0,11
BU,2020-05-06,1,0,1,0,0
C,2020-05-06,21,7,10,1,3
CA,2020-05-06,2,0,2,0,0
CC,2020-05-06,23,4,19,0,0
CE,2020-05-06,1,1,0,0,0
CO,2020-05-06,5,0,5,0,0
CR,2020-05-06,7,7,0,0,0
CS,2020-05-06,2,2,0,0,0
CU,2020-05-06,1,1,0,0,0
GC,2020-05-06,0,0,0,0,0
GI,2020-05-06,12,6,0,0,6
GR,2020-05-06,0,0,0,0,0
GU,2020-05-06,2,2,0,0,0
H,2020-05-06,4,0,4,0,0
HU,2020-05-06,14,2,0,0,12
J,2020-05-06,1,1,0,0,0
L,2020-05-06,3,3,0,0,0
